responseTime,prolificID,userID,questionNum,response,loadTime,questionID,selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,A,B,C,D,E,F,G,A_ind,B_ind,C_ind,D_ind,E_ind,F_ind,G_ind,error,absError,correct
2.253,666382ae8e2b0242b661879a,4.0,70,40,2025-04-21 20:35:08.448,358.0,43,aligned,far-anchor,7,0,2,50,7,line,4,G,14,12,7,6,16,2,43,6,2,0,3,5,4,1,-3.0,3.0,False
1.809,666382ae8e2b0242b661879a,4.0,71,50,2025-04-21 20:35:10.744,359.0,48,far-from-aligned,near-anchor,2,7,2,25,18,line,4,F,18,11,7,6,4,48,6,5,0,1,4,6,2,3,2.0,2.0,False
3.701,666382ae8e2b0242b661879a,4.0,72,40,2025-04-21 20:35:12.594,360.0,40,aligned,far-anchor,10,0,0,100,60,pie,4,B,8,40,9,4,6,14,19,4,6,3,2,0,1,5,0.0,0.0,True
2.89,666382ae8e2b0242b661879a,4.0,73,40,2025-04-21 20:36:50.075,361.0,47,near-aligned,near-anchor,3,4,2,50,46,line,4,G,7,15,4,14,8,5,47,6,2,0,1,3,4,5,-7.0,7.0,False
1.795,666382ae8e2b0242b661879a,4.0,74,25,2025-04-21 20:36:53.004,362.0,25,far-from-aligned,anchor,0,12,0,50 and 75,38,pie,4,C,21,13,25,23,7,8,3,4,5,3,2,1,0,6,0.0,0.0,True
1.641,666382ae8e2b0242b661879a,4.0,75,25,2025-04-21 20:36:54.843,363.0,24,near-aligned,near-anchor,1,2,1,50,28,pie,4,G,18,5,5,29,9,10,24,1,6,5,4,3,0,2,1.0,1.0,False
1.595,666382ae8e2b0242b661879a,4.0,76,50,2025-04-21 20:36:56.531,364.0,49,far-from-aligned,near-anchor,1,10,1,25,15,pie,4,G,2,6,16,13,9,5,49,3,0,5,4,1,6,2,1.0,1.0,False
3.379,666382ae8e2b0242b661879a,4.0,77,25,2025-04-21 20:36:58.168,365.0,30,far-from-aligned,far-anchor,5,6,0,25,31,line,4,F,9,9,10,11,12,30,19,1,6,2,4,0,3,5,-5.0,5.0,False
1.61,666382ae8e2b0242b661879a,4.0,78,50,2025-04-21 20:37:01.603,366.0,51,near-aligned,far-anchor,1,2,1,100,47,pie,4,A,51,2,4,23,7,9,4,5,6,4,2,3,1,0,-1.0,1.0,False
2.635,666382ae8e2b0242b661879a,4.0,79,40,2025-04-21 20:37:03.253,367.0,32,far-from-aligned,far-anchor,7,6,2,50,56,pie,4,A,32,12,17,5,18,12,4,5,6,1,2,3,0,4,8.0,8.0,False
2.911,666382ae8e2b0242b661879a,4.0,80,25,2025-04-21 20:37:05.933,368.0,31,aligned,far-anchor,6,0,1,50,50,line,4,F,13,12,4,20,7,31,13,1,5,3,2,6,4,0,-6.0,6.0,False
2.081,666382ae8e2b0242b661879a,4.0,81,15,2025-04-21 20:37:08.883,369.0,15,aligned,far-anchor,10,0,0,50,50,pie,4,G,27,23,14,1,12,8,15,5,2,0,1,3,6,4,0.0,0.0,True
3.73,666382ae8e2b0242b661879a,4.0,82,40,2025-04-21 20:37:11.000,370.0,42,near-aligned,far-anchor,8,3,2,75,30,line,4,G,6,12,9,12,10,9,42,6,0,1,5,4,2,3,-2.0,2.0,False
3.655,666382ae8e2b0242b661879a,4.0,83,20,2025-04-21 20:37:14.772,371.0,27,aligned,near-anchor,2,0,2,75,48,line,4,C,5,10,27,13,16,14,15,0,5,4,3,1,2,6,-7.0,7.0,False
2.221,666382ae8e2b0242b661879a,4.0,84,15,2025-04-21 20:37:18.477,372.0,17,near-aligned,far-anchor,8,3,2,25,22,pie,4,E,13,17,5,28,17,14,6,6,1,0,4,2,3,5,-2.0,2.0,False
4.717,666382ae8e2b0242b661879a,4.0,85,40,2025-04-21 20:37:42.474,373.0,47,near-aligned,near-anchor,3,2,2,50,5,line,4,D,5,15,5,47,8,13,7,0,6,2,1,4,3,5,-7.0,7.0,False
2.586,666382ae8e2b0242b661879a,4.0,86,30,2025-04-21 20:37:47.238,374.0,25,aligned,anchor,0,0,0,50 and 75,50,pie,4,F,17,14,12,11,8,25,13,2,0,6,3,1,4,5,5.0,5.0,False
2.78,666382ae8e2b0242b661879a,4.0,87,10,2025-04-21 20:37:49.888,375.0,18,near-aligned,far-anchor,7,2,2,0,2,line,4,D,14,25,26,18,2,11,4,6,4,2,1,0,5,3,-8.0,8.0,False
5.012,666382ae8e2b0242b661879a,4.0,88,5,2025-04-21 20:37:52.713,376.0,15,near-aligned,far-anchor,10,3,0,25,22,line,4,B,12,15,7,19,27,5,15,4,2,1,5,3,6,0,-10.0,10.0,False
1.905,666382ae8e2b0242b661879a,4.0,89,25,2025-04-21 20:37:57.770,377.0,26,far-from-aligned,near-anchor,1,8,1,100,66,pie,4,B,25,26,13,12,11,8,5,2,5,3,1,4,6,0,-1.0,1.0,False
1.939,666382ae8e2b0242b661879a,4.0,90,25,2025-04-21 20:37:59.715,378.0,35,near-aligned,far-anchor,10,2,0,50,48,line,4,A,35,9,8,11,19,14,4,4,5,6,3,2,0,1,-10.0,10.0,False
1.741,666382ae8e2b0242b661879a,4.0,91,25,2025-04-21 20:38:01.698,379.0,24,aligned,near-anchor,1,0,1,75,75,pie,4,C,1,5,24,13,18,12,27,6,1,5,0,4,3,2,1.0,1.0,False
2.208,666382ae8e2b0242b661879a,4.0,92,25,2025-04-21 20:38:03.480,380.0,27,near-aligned,near-anchor,2,2,2,75,46,line,4,D,25,13,2,27,9,14,10,3,6,1,4,2,5,0,-2.0,2.0,False
3.732,666382ae8e2b0242b661879a,4.0,93,15,2025-04-21 20:38:05.726,381.0,16,near-aligned,far-anchor,9,1,1,50,33,line,4,D,17,13,10,16,5,16,23,3,6,0,2,5,4,1,-1.0,1.0,False
2.408,666382ae8e2b0242b661879a,4.0,94,50,2025-04-21 20:38:09.501,382.0,50,far-from-aligned,anchor,0,6,0,25 and 75,19,line,4,E,3,11,7,5,50,14,10,6,5,4,0,2,1,3,0.0,0.0,True
2.754,666382ae8e2b0242b661879a,4.0,95,25,2025-04-21 20:38:11.950,383.0,29,near-aligned,near-anchor,4,2,1,50,52,line,4,D,4,9,15,29,19,20,4,5,1,6,4,0,2,3,-4.0,4.0,False
2.079,666382ae8e2b0242b661879a,4.0,96,50,2025-04-21 20:38:14.745,384.0,50,far-from-aligned,anchor,0,7,0,50 and 100,43,line,4,E,7,15,2,6,50,11,9,6,1,4,2,5,3,0,0.0,0.0,True
4.687,5befb6e27c387400016983bf,6.0,1,44,2025-04-21 21:47:42.780,481.0,46,near-aligned,near-anchor,4,1,1,25,24,pie,6,A,46,9,10,11,1,13,10,3,5,6,4,1,0,2,-2.0,2.0,False
4.709,5befb6e27c387400016983bf,6.0,2,24,2025-04-21 21:47:47.503,482.0,24,aligned,near-anchor,1,0,1,50,26,pie,6,A,24,19,5,12,21,12,7,2,0,5,6,4,3,1,0.0,0.0,True
6.282,5befb6e27c387400016983bf,6.0,3,56,2025-04-21 21:47:52.249,483.0,55,near-aligned,far-anchor,5,1,0,25,24,pie,6,E,6,13,1,6,55,10,9,5,0,1,4,3,2,6,1.0,1.0,False
8.018,5befb6e27c387400016983bf,6.0,4,43,2025-04-21 21:47:58.566,484.0,48,aligned,near-anchor,2,0,2,75,27,line,6,G,5,14,13,9,7,4,48,5,1,6,2,4,0,3,-5.0,5.0,False
4.007,5befb6e27c387400016983bf,6.0,5,20,2025-04-21 21:48:06.622,485.0,30,far-from-aligned,far-anchor,5,6,0,50,14,line,6,F,6,14,27,8,8,30,7,3,0,2,4,5,1,6,-10.0,10.0,False
4.587,5befb6e27c387400016983bf,6.0,6,38,2025-04-21 21:48:10.662,486.0,29,aligned,near-anchor,4,0,1,25,25,pie,6,C,8,19,29,17,5,19,3,1,4,2,0,5,6,3,9.0,9.0,False
5.854,5befb6e27c387400016983bf,6.0,7,0,2025-04-21 21:48:15.282,487.0,16,near-aligned,far-anchor,9,1,1,100,83,pie,6,D,14,1,21,16,14,24,10,3,6,0,5,2,1,4,-16.0,16.0,False
9.665,5befb6e27c387400016983bf,6.0,8,15,2025-04-21 21:48:21.170,488.0,21,near-aligned,near-anchor,4,3,1,75,57,line,6,G,6,3,10,19,23,18,21,1,5,2,6,3,0,4,-6.0,6.0,False
3.463,5befb6e27c387400016983bf,6.0,9,50,2025-04-21 21:48:30.874,489.0,52,far-from-aligned,far-anchor,2,5,2,0,5,pie,6,F,1,14,15,2,5,52,11,6,4,5,2,0,1,3,-2.0,2.0,False
3.611,5befb6e27c387400016983bf,6.0,10,55,2025-04-21 21:48:34.366,490.0,49,near-aligned,near-anchor,1,2,1,25,23,line,6,C,10,4,49,4,10,14,9,0,4,3,2,6,5,1,6.0,6.0,False
4.103,5befb6e27c387400016983bf,6.0,11,30,2025-04-21 21:48:38.013,491.0,27,aligned,near-anchor,2,0,2,0,0,pie,6,G,14,2,23,16,13,5,27,6,3,2,5,1,4,0,3.0,3.0,False
6.828,5befb6e27c387400016983bf,6.0,12,12,2025-04-21 21:48:42.149,492.0,17,near-aligned,far-anchor,8,4,2,75,71,line,6,F,2,14,14,12,19,17,22,1,0,3,6,2,5,4,-5.0,5.0,False
3.646,5befb6e27c387400016983bf,6.0,13,18,2025-04-21 21:48:52.283,493.0,16,aligned,far-anchor,9,0,1,75,59,pie,6,G,26,12,9,11,13,13,16,0,5,2,1,3,6,4,2.0,2.0,False
3.684,5befb6e27c387400016983bf,6.0,14,50,2025-04-21 21:48:55.965,494.0,50,aligned,anchor,0,0,0,50 and 100,50,line,6,D,9,19,6,50,3,6,7,5,3,1,6,2,4,0,0.0,0.0,True
2.716,5befb6e27c387400016983bf,6.0,15,50,2025-04-21 21:48:59.679,495.0,51,far-from-aligned,far-anchor,1,7,1,75,17,pie,6,C,4,10,51,5,18,5,7,5,0,2,4,6,3,1,-1.0,1.0,False
2.631,5befb6e27c387400016983bf,6.0,16,25,2025-04-21 21:49:02.431,496.0,27,far-from-aligned,near-anchor,2,8,2,25,33,pie,6,F,6,7,5,28,11,27,16,2,5,6,4,0,3,1,-2.0,2.0,False
2.792,5befb6e27c387400016983bf,6.0,17,50,2025-04-21 21:49:05.095,497.0,50,far-from-aligned,anchor,0,7,0,25 and 75,18,pie,6,B,11,50,12,7,3,10,7,1,2,6,0,4,5,3,0.0,0.0,True
2.902,5befb6e27c387400016983bf,6.0,18,53,2025-04-21 21:49:07.916,498.0,54,near-aligned,far-anchor,4,2,1,25 and 75,23,pie,6,B,10,54,9,7,7,4,9,5,3,1,2,0,4,6,-1.0,1.0,False
2.921,5befb6e27c387400016983bf,6.0,19,52,2025-04-21 21:49:10.848,499.0,53,near-aligned,far-anchor,3,2,2,75,20,pie,6,F,7,1,4,16,9,53,10,4,1,6,5,0,3,2,-1.0,1.0,False
5.634,5befb6e27c387400016983bf,6.0,20,10,2025-04-21 21:49:13.801,500.0,16,near-aligned,far-anchor,9,4,1,50,30,line,6,E,22,8,4,20,16,12,18,3,5,4,6,2,1,0,-6.0,6.0,False
2.715,5befb6e27c387400016983bf,6.0,21,11,2025-04-21 21:49:19.464,501.0,18,near-aligned,far-anchor,7,2,2,100,80,line,6,E,2,18,11,9,18,12,30,6,2,3,0,5,1,4,-7.0,7.0,False
4.712,5befb6e27c387400016983bf,6.0,22,18,2025-04-21 21:49:22.212,502.0,19,far-from-aligned,far-anchor,6,7,1,75,68,pie,6,G,18,13,11,24,9,6,19,3,6,2,0,1,4,5,-1.0,1.0,False
4.293,5befb6e27c387400016983bf,6.0,23,17,2025-04-21 21:49:26.966,503.0,19,near-aligned,far-anchor,6,1,1,0,1,pie,6,B,15,19,1,1,19,36,9,4,1,2,0,6,5,3,-2.0,2.0,False
5.049,5befb6e27c387400016983bf,6.0,24,35,2025-04-21 21:49:31.304,504.0,31,near-aligned,far-anchor,6,1,1,75,43,pie,6,E,16,10,10,31,31,1,1,6,5,3,2,4,0,1,4.0,4.0,False
2.428,5befb6e27c387400016983bf,6.0,25,25,2025-04-21 21:49:38.024,505.0,27,far-from-aligned,near-anchor,2,6,2,50,56,line,6,B,17,27,4,13,17,5,17,1,5,4,2,3,0,6,-2.0,2.0,False
2.488,5befb6e27c387400016983bf,6.0,26,40,2025-04-21 21:49:40.483,506.0,46,near-aligned,near-anchor,4,4,1,50,46,line,6,E,18,8,11,5,46,2,10,4,6,1,3,5,2,0,-6.0,6.0,False
4.164,5befb6e27c387400016983bf,6.0,27,28,2025-04-21 21:49:43.000,507.0,30,far-from-aligned,far-anchor,5,5,0,25,30,pie,6,C,4,8,30,15,11,7,25,1,6,3,2,0,5,4,-2.0,2.0,False
2.355,5befb6e27c387400016983bf,6.0,28,25,2025-04-21 21:49:47.195,508.0,26,near-aligned,near-anchor,1,4,1,100,70,pie,6,F,18,10,4,9,27,26,6,1,3,6,2,4,5,0,-1.0,1.0,False
3.88,5befb6e27c387400016983bf,6.0,29,30,2025-04-21 21:49:49.582,509.0,35,near-aligned,far-anchor,10,1,0,50,49,line,6,B,11,35,5,16,6,20,7,3,5,2,6,0,4,1,-5.0,5.0,False
3.122,5befb6e27c387400016983bf,6.0,30,45,2025-04-21 21:49:53.495,510.0,55,far-from-aligned,far-anchor,5,9,0,25,34,line,6,B,6,55,8,6,11,11,3,4,5,1,3,2,6,0,-10.0,10.0,False
3.348,5befb6e27c387400016983bf,6.0,31,25,2025-04-21 21:49:56.653,511.0,22,far-from-aligned,near-anchor,3,9,2,75,62,pie,6,D,15,7,8,22,22,16,10,2,0,4,5,1,6,3,3.0,3.0,False
2.093,5befb6e27c387400016983bf,6.0,32,50,2025-04-21 21:50:00.050,512.0,50,near-aligned,anchor,0,4,0,25 and 75,21,pie,6,A,50,14,6,6,5,9,10,3,6,2,1,4,0,5,0.0,0.0,True
2.211,5befb6e27c387400016983bf,6.0,33,25,2025-04-21 21:50:02.177,513.0,25,aligned,anchor,0,0,0,0 and 25,0,pie,6,F,6,12,16,17,14,25,10,4,6,2,1,5,0,3,0.0,0.0,True
2.647,5befb6e27c387400016983bf,6.0,34,52,2025-04-21 21:50:04.421,514.0,55,far-from-aligned,far-anchor,5,7,0,100,38,line,6,D,8,9,16,55,3,2,7,0,1,2,5,4,3,6,-3.0,3.0,False
2.94,5befb6e27c387400016983bf,6.0,35,15,2025-04-21 21:50:07.097,515.0,15,aligned,far-anchor,10,0,0,100,85,pie,6,A,15,14,32,10,7,21,1,6,2,3,1,4,5,0,0.0,0.0,True
3.103,5befb6e27c387400016983bf,6.0,36,33,2025-04-21 21:50:10.078,516.0,33,aligned,far-anchor,8,0,2,0,0,pie,6,B,17,33,11,14,2,13,10,2,0,5,3,6,4,1,0.0,0.0,True
3.081,5befb6e27c387400016983bf,6.0,37,23,2025-04-21 21:50:14.468,517.0,26,far-from-aligned,near-anchor,1,12,1,25 and 75,37,pie,6,B,6,26,1,8,23,18,18,5,3,2,6,4,0,1,-3.0,3.0,False
3.838,5befb6e27c387400016983bf,6.0,38,13,2025-04-21 21:50:17.582,518.0,25,aligned,anchor,0,0,0,50 and 75,50,line,6,A,25,9,18,12,17,8,11,4,3,1,2,5,6,0,-12.0,12.0,False
5.755,5befb6e27c387400016983bf,6.0,39,32,2025-04-21 21:50:21.461,519.0,32,aligned,far-anchor,7,0,2,50,50,line,6,G,4,12,14,21,8,9,32,6,0,5,1,3,2,4,0.0,0.0,True
3.992,5befb6e27c387400016983bf,6.0,40,40,2025-04-21 21:50:27.249,520.0,39,aligned,far-anchor,11,0,1,100,61,pie,6,D,12,3,6,39,17,7,16,2,4,5,6,3,0,1,1.0,1.0,False
2.47,5befb6e27c387400016983bf,6.0,41,12,2025-04-21 21:50:31.319,521.0,15,aligned,far-anchor,10,0,0,25,10,line,6,E,14,8,10,19,15,13,21,4,3,0,5,1,6,2,-3.0,3.0,False
5.962,5befb6e27c387400016983bf,6.0,42,15,2025-04-21 21:50:33.820,522.0,16,near-aligned,far-anchor,9,3,1,50,31,pie,6,D,8,12,13,16,19,10,22,5,1,6,2,0,3,4,-1.0,1.0,False
3.224,5befb6e27c387400016983bf,6.0,43,25,2025-04-21 21:50:39.824,523.0,25,aligned,anchor,0,0,0,75 and 100,75,pie,6,C,23,5,25,4,12,9,22,2,0,6,5,3,4,1,0.0,0.0,True
8.028,5befb6e27c387400016983bf,6.0,44,21,2025-04-21 21:50:43.083,524.0,22,near-aligned,near-anchor,3,2,2,50,30,pie,6,F,33,14,2,16,6,22,7,5,1,3,0,4,2,6,-1.0,1.0,False
3.635,5befb6e27c387400016983bf,6.0,45,30,2025-04-21 21:50:51.149,525.0,26,far-from-aligned,near-anchor,1,11,1,100,63,pie,6,D,24,15,14,26,5,5,11,2,1,4,5,3,0,6,4.0,4.0,False
4.518,5befb6e27c387400016983bf,6.0,46,26,2025-04-21 21:50:54.816,526.0,28,near-aligned,near-anchor,3,4,2,75,43,line,6,B,22,28,14,7,10,14,5,5,4,1,6,3,0,2,-2.0,2.0,False
3.287,5befb6e27c387400016983bf,6.0,47,27,2025-04-21 21:50:59.367,527.0,25,far-from-aligned,anchor,0,6,0,75 and 100,69,pie,6,A,25,13,15,6,7,18,16,5,0,1,6,4,3,2,2.0,2.0,False
3.723,5befb6e27c387400016983bf,6.0,48,55,2025-04-21 21:51:02.691,528.0,53,aligned,far-anchor,3,0,2,100,47,pie,6,B,6,53,3,6,13,7,12,4,6,0,1,3,5,2,2.0,2.0,False
5.358,5befb6e27c387400016983bf,6.0,49,42,2025-04-21 21:52:50.903,529.0,39,near-aligned,far-anchor,11,4,1,50,46,line,6,C,22,15,39,3,3,10,8,3,6,5,1,2,4,0,3.0,3.0,False
3.546,5befb6e27c387400016983bf,6.0,50,20,2025-04-21 21:52:56.300,530.0,23,far-from-aligned,near-anchor,2,8,2,25,10,line,6,F,12,2,21,6,10,23,26,5,2,3,6,0,1,4,-3.0,3.0,False
5.479,5befb6e27c387400016983bf,6.0,51,26,2025-04-21 21:52:59.880,531.0,29,near-aligned,near-anchor,4,4,1,50,17,line,6,A,29,5,9,17,9,16,15,1,4,6,0,5,2,3,-3.0,3.0,False
3.645,5befb6e27c387400016983bf,6.0,52,26,2025-04-21 21:53:05.389,532.0,27,near-aligned,near-anchor,2,3,2,50,20,pie,6,D,29,14,2,27,8,4,16,5,6,4,2,3,1,0,-1.0,1.0,False
6.438,5befb6e27c387400016983bf,6.0,53,20,2025-04-21 21:53:09.066,533.0,19,near-aligned,far-anchor,6,2,1,25,23,line,6,A,19,13,12,23,4,19,10,2,1,3,6,5,4,0,1.0,1.0,False
3.864,5befb6e27c387400016983bf,6.0,54,30,2025-04-21 21:53:15.540,534.0,27,far-from-aligned,near-anchor,2,8,2,50,15,line,6,C,2,14,27,9,17,15,16,3,4,1,6,5,0,2,3.0,3.0,False
3.769,5befb6e27c387400016983bf,6.0,55,20,2025-04-21 21:53:19.434,535.0,18,far-from-aligned,far-anchor,7,9,2,50 and 50,41,line,6,D,6,27,6,18,7,8,28,6,1,0,3,4,2,5,2.0,2.0,False
3.963,5befb6e27c387400016983bf,6.0,56,30,2025-04-21 21:53:23.245,536.0,33,far-from-aligned,far-anchor,8,5,2,100,62,line,6,C,9,6,33,5,23,12,12,0,4,5,6,1,3,2,-3.0,3.0,False
3.524,5befb6e27c387400016983bf,6.0,57,50,2025-04-21 21:53:27.241,537.0,50,near-aligned,anchor,0,2,0,0 and 50,2,pie,6,B,10,50,2,5,9,11,13,6,1,0,2,4,5,3,0.0,0.0,True
4.186,5befb6e27c387400016983bf,6.0,58,48,2025-04-21 21:53:30.805,538.0,50,near-aligned,anchor,0,3,0,25 and 75,22,line,6,A,50,11,7,9,5,2,16,3,0,5,2,4,1,6,-2.0,2.0,False
3.748,5befb6e27c387400016983bf,6.0,59,22,2025-04-21 21:53:35.027,539.0,24,far-from-aligned,near-anchor,1,8,1,50,34,line,6,D,9,13,13,24,11,8,22,6,1,2,3,4,0,5,-2.0,2.0,False
6.603,5befb6e27c387400016983bf,6.0,60,28,2025-04-21 21:53:38.803,540.0,33,far-from-aligned,far-anchor,8,5,2,50,12,line,6,G,11,12,17,4,8,15,33,6,0,5,4,2,3,1,-5.0,5.0,False
5.327,5befb6e27c387400016983bf,6.0,61,22,2025-04-21 21:53:46.807,541.0,19,near-aligned,far-anchor,6,3,1,25,22,pie,6,C,9,12,19,27,12,8,13,1,3,2,6,4,5,0,3.0,3.0,False
5.894,5befb6e27c387400016983bf,6.0,62,45,2025-04-21 21:53:52.166,542.0,43,aligned,far-anchor,7,0,2,50,7,pie,6,B,7,43,10,7,16,15,2,4,1,5,0,6,2,3,2.0,2.0,False
4.613,5befb6e27c387400016983bf,6.0,63,41,2025-04-21 21:53:58.104,543.0,44,near-aligned,far-anchor,6,2,1,50,4,pie,6,E,10,2,14,4,44,18,8,3,2,6,0,1,4,5,-3.0,3.0,False
4.877,5befb6e27c387400016983bf,6.0,64,55,2025-04-21 21:54:02.749,544.0,53,near-aligned,far-anchor,3,3,2,0,3,line,6,F,15,3,4,5,6,53,14,3,0,2,4,6,1,5,2.0,2.0,False
3.136,5befb6e27c387400016983bf,6.0,65,21,2025-04-21 21:54:07.658,545.0,18,far-from-aligned,far-anchor,7,8,2,25,15,line,6,D,22,14,21,18,15,8,2,3,5,6,1,0,4,2,3.0,3.0,False
3.858,5befb6e27c387400016983bf,6.0,66,40,2025-04-21 21:54:10.833,546.0,46,near-aligned,near-anchor,4,1,1,100,53,line,6,E,13,4,9,1,46,13,14,2,3,0,6,5,1,4,-6.0,6.0,False
6.097,5befb6e27c387400016983bf,6.0,67,25,2025-04-21 21:54:14.721,547.0,29,far-from-aligned,near-anchor,4,5,1,25,30,line,6,G,9,6,14,21,14,7,29,1,4,2,5,6,0,3,-4.0,4.0,False
9.615,5befb6e27c387400016983bf,6.0,68,55,2025-04-21 21:54:20.856,548.0,51,far-from-aligned,far-anchor,1,7,1,100,42,line,6,G,1,7,15,9,7,10,51,2,6,3,4,1,0,5,4.0,4.0,False
6.553,5befb6e27c387400016983bf,6.0,69,35,2025-04-21 21:54:30.508,549.0,42,aligned,far-anchor,8,0,2,75,33,line,6,B,11,42,5,13,7,13,9,0,3,5,6,4,1,2,-7.0,7.0,False
4.129,5befb6e27c387400016983bf,6.0,70,20,2025-04-21 21:54:37.096,550.0,25,far-from-aligned,anchor,0,7,0,50 and 75,43,line,6,A,25,2,26,15,2,20,10,3,5,0,1,2,6,4,-5.0,5.0,False
6.129,5befb6e27c387400016983bf,6.0,71,30,2025-04-21 21:54:41.257,551.0,33,near-aligned,far-anchor,8,3,2,50,47,line,6,F,6,5,23,14,15,33,4,6,0,1,5,2,4,3,-3.0,3.0,False
6.186,5befb6e27c387400016983bf,6.0,72,20,2025-04-21 21:54:47.418,552.0,22,far-from-aligned,near-anchor,3,7,2,50,35,pie,6,E,5,2,19,11,22,34,7,0,6,1,2,3,4,5,-2.0,2.0,False
4.575,5befb6e27c387400016983bf,6.0,73,40,2025-04-21 21:54:54.706,553.0,52,near-aligned,far-anchor,2,3,2,75,20,line,6,G,9,12,5,1,6,15,52,4,3,0,6,5,1,2,-12.0,12.0,False
2.568,5befb6e27c387400016983bf,6.0,74,15,2025-04-21 21:54:59.309,554.0,17,aligned,far-anchor,8,0,2,50,33,line,6,F,18,15,11,13,12,17,14,0,1,6,3,4,2,5,-2.0,2.0,False
2.624,5befb6e27c387400016983bf,6.0,75,25,2025-04-21 21:55:01.911,555.0,26,near-aligned,near-anchor,1,3,1,50,53,pie,6,C,9,9,26,30,18,3,5,1,3,4,0,5,6,2,-1.0,1.0,False
3.767,5befb6e27c387400016983bf,6.0,76,20,2025-04-21 21:55:04.565,556.0,22,far-from-aligned,near-anchor,3,9,2,75,62,line,6,A,22,20,9,8,5,16,20,5,2,4,3,1,6,0,-2.0,2.0,False
3.01,5befb6e27c387400016983bf,6.0,77,30,2025-04-21 21:55:08.374,557.0,34,far-from-aligned,far-anchor,9,6,1,100,60,pie,6,B,13,34,6,10,11,20,6,2,5,6,1,3,4,0,-4.0,4.0,False
2.267,5befb6e27c387400016983bf,6.0,78,50,2025-04-21 21:55:11.420,558.0,52,far-from-aligned,far-anchor,2,10,2,0,10,pie,6,C,10,5,52,6,8,17,2,0,3,1,6,4,2,5,-2.0,2.0,False
2.85,5befb6e27c387400016983bf,6.0,79,28,2025-04-21 21:55:13.721,559.0,26,aligned,near-anchor,1,0,1,100,74,pie,6,A,26,7,13,13,11,18,12,6,4,2,0,5,3,1,2.0,2.0,False
3.295,5befb6e27c387400016983bf,6.0,80,24,2025-04-21 21:55:16.606,560.0,22,far-from-aligned,near-anchor,3,9,2,25,12,pie,6,C,12,14,22,11,11,25,5,0,5,1,2,3,4,6,2.0,2.0,False
2.564,5befb6e27c387400016983bf,6.0,81,15,2025-04-21 21:55:19.941,561.0,15,far-from-aligned,far-anchor,10,5,0,25 and 50,30,line,6,G,11,16,1,26,14,17,15,6,1,3,4,0,5,2,0.0,0.0,True
4.719,5befb6e27c387400016983bf,6.0,82,24,2025-04-21 21:55:22.540,562.0,26,aligned,near-anchor,1,0,1,0,0,pie,6,B,3,26,25,26,6,9,5,6,0,5,3,4,1,2,-2.0,2.0,False
2.577,5befb6e27c387400016983bf,6.0,83,50,2025-04-21 21:55:27.286,563.0,46,aligned,near-anchor,4,0,1,75,29,line,6,A,46,8,4,9,3,12,18,3,2,5,6,1,4,0,4.0,4.0,False
3.033,5befb6e27c387400016983bf,6.0,84,45,2025-04-21 21:55:29.904,564.0,47,near-aligned,near-anchor,3,2,2,50,5,pie,6,A,47,9,6,8,13,5,12,1,4,2,6,3,0,5,-2.0,2.0,False
3.786,5befb6e27c387400016983bf,6.0,85,26,2025-04-21 21:55:34.246,565.0,32,far-from-aligned,far-anchor,7,6,2,0,6,pie,6,E,9,6,8,3,32,15,27,3,0,5,4,1,2,6,-6.0,6.0,False
2.274,5befb6e27c387400016983bf,6.0,86,12,2025-04-21 21:55:38.071,566.0,18,aligned,far-anchor,7,0,2,50,50,line,6,D,14,18,18,18,6,2,24,5,6,0,4,1,2,3,-6.0,6.0,False
5.566,5befb6e27c387400016983bf,6.0,87,33,2025-04-21 21:55:40.373,567.0,37,far-from-aligned,far-anchor,12,5,2,50,8,pie,6,E,17,2,9,8,37,15,12,3,5,6,0,1,2,4,-4.0,4.0,False
5.23,5befb6e27c387400016983bf,6.0,88,26,2025-04-21 21:55:45.973,568.0,26,far-from-aligned,near-anchor,1,6,1,0,6,line,6,D,6,3,3,26,31,14,17,0,2,6,1,4,5,3,0.0,0.0,True
4.452,5befb6e27c387400016983bf,6.0,89,28,2025-04-21 21:55:51.236,569.0,28,far-from-aligned,near-anchor,3,6,2,25,31,pie,6,A,28,20,11,18,10,8,5,3,5,4,0,6,2,1,0.0,0.0,True
4.803,5befb6e27c387400016983bf,6.0,90,21,2025-04-21 21:55:55.718,570.0,23,aligned,near-anchor,2,0,2,100,77,line,6,E,26,8,3,14,23,21,5,1,5,3,4,6,0,2,-2.0,2.0,False
3.971,5befb6e27c387400016983bf,6.0,91,24,2025-04-21 21:56:00.562,571.0,24,aligned,near-anchor,1,0,1,75,51,line,6,E,14,21,2,24,24,1,14,2,3,0,5,4,6,1,0.0,0.0,True
3.972,5befb6e27c387400016983bf,6.0,92,30,2025-04-21 21:56:04.567,572.0,31,far-from-aligned,far-anchor,6,5,1,100,64,pie,6,A,31,7,7,5,17,27,6,5,3,4,6,2,1,0,-1.0,1.0,False
2.682,5befb6e27c387400016983bf,6.0,93,20,2025-04-21 21:56:08.595,573.0,23,aligned,near-anchor,2,0,2,75,75,line,6,E,22,2,9,10,23,20,14,0,6,4,3,5,2,1,-3.0,3.0,False
