selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,A,B,C,D,E,F,G,A_ind,B_ind,C_ind,D_ind,E_ind,F_ind,G_ind,questionID
40,aligned,far-anchor,10,0,0,75,35,line,8,E,11,17,6,6,40,6,14,6,0,1,3,4,2,5,680
26,far-from-aligned,near-anchor,1,12,1,50 and 100,62,pie,8,G,14,12,12,14,17,5,26,0,1,6,2,3,4,5,681
46,far-from-aligned,near-anchor,4,5,1,50,45,line,8,D,12,9,4,46,13,11,5,1,6,2,5,3,0,4,682
27,far-from-aligned,near-anchor,2,6,2,50,56,pie,8,D,17,18,10,27,15,9,4,6,1,2,5,4,0,3,683
17,far-from-aligned,far-anchor,8,5,2,25,13,pie,8,F,18,30,13,5,4,17,13,4,3,5,6,2,1,0,684
55,far-from-aligned,far-anchor,5,5,0,25,30,line,8,G,13,14,9,2,5,2,55,5,2,0,6,1,3,4,685
34,near-aligned,far-anchor,9,2,1,0,2,line,8,A,34,12,15,14,12,11,2,1,2,4,3,5,6,0,686
42,aligned,far-anchor,8,0,2,50,50,line,8,D,1,21,9,42,8,11,8,1,2,4,5,6,0,3,687
25,aligned,anchor,0,0,0,0 and 25,0,pie,8,G,13,7,11,5,26,13,25,5,2,1,3,4,6,0,688
15,far-from-aligned,far-anchor,10,5,0,25 and 50,30,pie,8,C,16,9,15,16,9,14,21,0,5,2,6,4,1,3,689
45,aligned,far-anchor,5,0,0,0,0,pie,8,B,12,45,12,12,5,2,12,1,0,4,3,6,5,2,690
49,near-aligned,near-anchor,1,1,1,25,24,line,8,E,7,4,12,13,49,4,11,0,5,6,2,3,1,4,691
25,near-aligned,anchor,0,1,0,50 and 75,49,pie,8,B,7,25,6,12,14,13,23,3,4,1,5,6,2,0,692
42,aligned,far-anchor,8,0,2,75,33,line,8,C,14,11,42,10,11,3,9,0,6,3,2,4,5,1,693
23,near-aligned,near-anchor,2,2,2,25,23,pie,8,C,8,26,23,8,15,13,7,6,4,2,0,1,3,5,694
21,far-from-aligned,near-anchor,4,8,1,50,42,line,8,D,8,11,6,21,11,15,28,2,4,0,3,5,6,1,695
53,near-aligned,far-anchor,3,2,2,0,2,pie,8,E,5,8,12,17,53,2,3,5,6,2,4,1,0,3,696
28,aligned,near-anchor,3,0,2,50,22,line,8,E,9,17,5,8,28,17,16,3,6,0,4,2,1,5,697
22,near-aligned,near-anchor,3,1,2,75,74,line,8,F,5,20,22,18,9,22,4,2,4,0,1,3,5,6,698
48,aligned,near-anchor,2,0,2,0,0,pie,8,B,3,48,18,9,14,3,5,5,0,3,2,6,4,1,699
15,aligned,far-anchor,10,0,0,50,50,line,8,G,17,20,10,18,6,14,15,6,3,0,5,1,2,4,700
22,far-from-aligned,near-anchor,3,10,2,25,15,line,8,B,15,22,6,21,23,10,3,0,1,6,4,2,3,5,701
20,near-aligned,far-anchor,5,3,0,25,22,pie,8,C,9,38,20,7,13,4,9,6,3,2,5,0,4,1,702
36,far-from-aligned,far-anchor,11,6,1,75,33,line,8,D,4,11,4,36,11,18,16,1,5,4,3,0,2,6,703
15,far-from-aligned,far-anchor,10,5,0,50,40,line,8,B,12,15,22,12,20,13,6,1,3,0,4,6,5,2,704
29,near-aligned,near-anchor,4,3,1,25,28,pie,8,D,13,2,6,29,24,4,22,3,4,5,2,1,0,6,705
38,near-aligned,far-anchor,12,2,2,50,10,line,8,D,8,5,15,38,10,15,9,3,2,4,1,0,6,5,706
22,aligned,near-anchor,3,0,2,75,53,line,8,F,18,7,7,20,17,22,9,6,5,3,1,2,4,0,707
51,far-from-aligned,far-anchor,1,6,1,25,31,line,8,G,10,1,14,13,6,5,51,2,0,3,6,1,5,4,708
41,near-aligned,far-anchor,9,3,1,25,22,line,8,B,3,41,12,9,13,6,16,5,2,6,4,3,1,0,709
24,aligned,near-anchor,1,0,1,25,25,line,8,F,21,24,4,9,10,24,8,0,3,1,4,5,2,6,710
50,near-aligned,anchor,0,2,0,25 and 75,23,pie,8,B,9,50,10,6,13,4,8,2,3,1,4,5,0,6,711
16,far-from-aligned,far-anchor,9,8,1,75 and 75,67,line,8,F,12,15,17,8,24,16,8,3,0,6,4,2,5,1,712
46,far-from-aligned,near-anchor,4,7,1,75,36,pie,8,G,3,13,8,12,11,7,46,1,2,3,0,5,6,4,713
37,aligned,far-anchor,12,0,2,50,13,pie,8,F,7,6,12,16,13,37,9,3,6,4,2,0,1,5,714
36,near-aligned,far-anchor,11,1,1,50,13,pie,8,F,8,12,7,13,9,36,15,3,5,4,0,6,1,2,715
51,far-from-aligned,far-anchor,1,11,1,0,11,line,8,G,11,6,8,11,9,4,51,4,5,2,0,6,3,1,716
23,near-aligned,near-anchor,2,2,2,75,54,pie,8,B,16,23,10,13,12,15,11,0,4,6,5,2,3,1,717
25,far-from-aligned,anchor,0,10,0,25 and 50,15,line,8,F,9,7,15,17,21,25,6,3,4,0,6,5,1,2,718
33,aligned,far-anchor,8,0,2,0,0,pie,8,C,15,6,33,14,9,19,4,1,5,0,3,4,6,2,719
25,near-aligned,anchor,0,3,0,25 and 50,22,line,8,B,14,25,9,10,12,8,22,4,2,5,0,1,3,6,720
53,near-aligned,far-anchor,3,4,2,25,29,line,8,D,8,10,14,53,4,6,5,5,6,3,4,0,2,1,721
45,near-aligned,far-anchor,5,1,0,0,1,pie,8,C,6,8,45,20,10,10,1,4,5,1,3,6,2,0,722
40,aligned,far-anchor,10,0,0,50,10,pie,8,B,4,40,9,10,9,13,15,2,1,3,0,6,5,4,723
21,far-from-aligned,near-anchor,4,10,1,50,39,line,8,E,25,13,10,8,21,4,19,1,5,0,6,3,2,4,724
47,far-from-aligned,near-anchor,3,7,2,75,35,line,8,D,8,3,8,47,10,8,16,2,1,3,4,5,6,0,725
38,aligned,far-anchor,12,0,2,75,37,line,8,C,16,9,38,9,21,4,3,6,5,4,1,3,0,2,726
24,far-from-aligned,near-anchor,1,6,1,50,44,pie,8,E,13,5,8,19,24,5,26,1,0,4,5,3,6,2,727
26,aligned,near-anchor,1,0,1,75,49,pie,8,A,26,14,13,16,15,5,11,4,5,2,3,1,0,6,728
33,near-aligned,far-anchor,8,2,2,100,65,line,8,C,9,28,33,2,3,5,20,1,4,5,6,0,3,2,729
23,near-aligned,near-anchor,2,2,2,75,73,pie,8,A,23,4,2,22,11,9,29,5,6,0,3,1,2,4,730
50,aligned,anchor,0,0,0,50 and 100,50,pie,8,G,20,3,3,4,17,3,50,4,5,2,1,3,0,6,731
24,near-aligned,near-anchor,1,2,1,75,73,pie,8,F,22,11,9,3,20,24,11,3,1,0,6,2,5,4,732
25,near-aligned,anchor,0,1,0,25 and 50,24,line,8,D,12,30,6,25,3,18,6,5,3,1,2,4,0,6,733
16,far-from-aligned,far-anchor,9,6,1,75,69,pie,8,A,16,23,15,25,8,3,10,5,0,6,2,3,1,4,734
28,near-aligned,near-anchor,3,1,2,0,1,line,8,G,27,1,20,11,10,3,28,3,0,2,4,5,6,1,735
17,aligned,far-anchor,8,0,2,25,8,pie,8,D,17,20,12,17,3,23,8,3,4,2,1,6,5,0,736
47,far-from-aligned,near-anchor,3,9,2,50,41,line,8,F,11,6,7,10,12,47,7,1,3,2,0,6,5,4,737
27,far-from-aligned,near-anchor,2,7,2,100,66,line,8,F,22,7,3,10,2,27,29,2,6,3,4,1,5,0,738
34,far-from-aligned,far-anchor,9,7,1,25,32,line,8,F,10,13,9,14,11,34,9,2,1,4,6,5,3,0,739
52,near-aligned,far-anchor,2,4,2,75,19,pie,8,E,12,6,3,4,52,16,7,3,6,1,5,2,0,4,740
47,far-from-aligned,near-anchor,3,11,2,25 and 50,14,pie,8,E,10,4,8,6,47,20,5,0,1,3,4,2,5,6,741
32,far-from-aligned,far-anchor,7,7,2,50,57,pie,8,F,8,2,15,9,23,32,11,2,1,0,4,3,5,6,742
26,aligned,near-anchor,1,0,1,0,0,line,8,C,10,13,26,10,3,18,20,3,5,0,4,1,6,2,743
23,aligned,near-anchor,2,0,2,75,75,pie,8,C,24,15,23,11,16,9,2,1,3,5,0,4,2,6,744
50,far-from-aligned,anchor,0,11,0,25 and 75,14,line,8,C,12,8,50,2,11,8,9,0,6,2,1,3,4,5,745
22,aligned,near-anchor,3,0,2,75,75,line,8,F,9,3,10,39,12,22,5,1,6,4,2,0,5,3,746
32,far-from-aligned,far-anchor,7,8,2,0,8,pie,8,E,8,8,19,9,32,16,8,4,3,6,5,1,2,0,747
39,near-aligned,far-anchor,11,3,1,0,3,line,8,C,10,13,39,19,3,6,10,3,6,1,2,0,5,4,748
24,aligned,near-anchor,1,0,1,50,50,pie,8,D,6,20,18,24,6,11,15,3,5,2,4,6,0,1,749
19,near-aligned,far-anchor,6,1,1,75,55,pie,8,A,19,18,16,4,4,10,29,4,0,5,2,1,6,3,750
27,near-aligned,near-anchor,2,2,2,75,46,line,8,A,27,4,10,12,21,17,9,4,0,5,3,1,6,2,751
28,near-aligned,near-anchor,3,4,2,100,68,pie,8,G,7,31,15,12,4,3,28,2,3,0,1,6,4,5,752
44,far-from-aligned,far-anchor,6,9,1,75,40,pie,8,E,19,15,10,6,44,3,3,1,2,6,5,4,0,3,753
33,far-from-aligned,far-anchor,8,6,2,50,56,line,8,D,11,14,12,33,11,5,14,3,1,2,5,6,4,0,754
41,near-aligned,far-anchor,9,2,1,75,32,pie,8,D,16,7,7,41,9,7,13,2,4,6,3,0,1,5,755
50,aligned,anchor,0,0,0,50 and 100,50,line,8,E,10,8,14,7,50,4,7,3,1,4,0,6,5,2,756
50,far-from-aligned,anchor,0,12,0,50 and 100,38,pie,8,B,9,50,11,4,12,8,6,0,5,2,1,6,3,4,757
15,aligned,far-anchor,10,0,0,25,10,line,8,E,18,12,6,31,15,10,8,5,4,3,6,1,0,2,758
20,far-from-aligned,far-anchor,5,6,0,75,61,line,8,E,19,21,4,3,20,15,18,6,2,0,3,5,1,4,759
45,aligned,far-anchor,5,0,0,75,30,pie,8,E,12,8,6,6,45,18,5,5,6,1,2,3,0,4,760
38,near-aligned,far-anchor,12,2,2,100,60,line,8,B,2,38,2,13,24,9,12,6,5,2,0,4,1,3,761
53,far-from-aligned,far-anchor,3,9,2,100,38,pie,8,G,1,9,19,3,5,10,53,1,6,4,2,3,0,5,762
25,far-from-aligned,anchor,0,10,0,50 and 75,40,pie,8,A,25,12,5,11,19,17,11,3,1,4,5,6,0,2,763
28,far-from-aligned,near-anchor,3,8,2,25,33,pie,8,B,15,28,11,13,14,7,12,0,3,1,6,4,2,5,764
43,far-from-aligned,far-anchor,7,5,2,75,37,pie,8,G,9,4,14,1,18,11,43,6,0,3,2,1,5,4,765
37,near-aligned,far-anchor,12,2,2,100,61,pie,8,E,2,3,14,3,37,33,8,6,3,0,2,5,1,4,766
27,aligned,near-anchor,2,0,2,75,48,pie,8,G,7,15,15,18,8,10,27,6,0,3,5,2,1,4,767
44,near-aligned,far-anchor,6,3,1,0 and 50,3,line,8,C,25,8,44,2,15,3,3,2,4,1,3,5,6,0,768
23,aligned,near-anchor,2,0,2,100,77,line,9,C,9,25,23,11,26,1,5,2,1,6,0,3,4,5,769
19,near-aligned,far-anchor,6,2,1,75,73,pie,9,A,19,15,9,5,8,33,11,5,4,3,0,6,2,1,770
16,aligned,far-anchor,9,0,1,25,9,pie,9,C,12,24,16,17,5,17,9,5,3,1,4,6,2,0,771
28,near-aligned,near-anchor,3,4,2,50,18,line,9,F,11,4,7,21,12,28,17,1,6,0,5,3,2,4,772
27,near-aligned,near-anchor,2,4,2,50,19,line,9,F,13,5,14,16,6,27,19,3,1,0,4,5,2,6,773
31,far-from-aligned,far-anchor,6,8,1,75,36,line,9,F,26,1,6,9,22,31,5,0,1,5,2,6,3,4,774
28,near-aligned,near-anchor,3,4,2,50,18,pie,9,C,3,12,28,33,6,5,13,3,1,2,6,0,4,5,775
47,far-from-aligned,near-anchor,3,11,2,25 and 50,14,line,9,E,9,12,10,7,47,7,8,4,5,3,1,2,0,6,776
22,far-from-aligned,near-anchor,3,8,2,75,67,pie,9,G,8,28,7,11,15,9,22,0,2,3,6,4,1,5,777
50,far-from-aligned,anchor,0,7,0,0 and 50,7,pie,9,D,7,3,12,50,5,21,2,0,3,4,1,5,6,2,778
24,near-aligned,near-anchor,1,1,1,50,27,pie,9,A,24,6,11,13,15,15,16,2,4,1,6,3,5,0,779
23,far-from-aligned,near-anchor,2,6,2,25,8,pie,9,G,9,16,12,17,8,15,23,5,3,4,2,0,6,1,780
50,aligned,anchor,0,0,0,50 and 100,50,line,9,E,13,3,7,3,50,5,19,5,4,3,0,6,1,2,781
19,aligned,far-anchor,6,0,1,75,75,pie,9,E,22,1,7,6,19,23,22,0,1,3,6,5,4,2,782
25,far-from-aligned,anchor,0,7,0,25 and 50,18,pie,9,D,14,5,3,25,18,11,24,3,6,5,1,0,4,2,783
27,near-aligned,near-anchor,2,2,2,75,46,pie,9,F,14,14,5,13,7,27,20,1,0,3,2,6,4,5,784
22,far-from-aligned,near-anchor,3,11,2,50 and 50,39,pie,9,F,15,29,17,7,5,22,5,4,1,5,6,0,3,2,785
47,far-from-aligned,near-anchor,3,7,2,50,43,pie,9,E,9,13,6,10,47,5,10,0,4,2,3,5,1,6,786
36,far-from-aligned,far-anchor,11,6,1,100,58,pie,9,E,4,11,6,17,36,21,5,1,3,6,0,5,2,4,787
54,far-from-aligned,far-anchor,4,9,1,0,9,pie,9,C,12,9,54,4,6,8,7,6,0,1,3,5,4,2,788
42,aligned,far-anchor,8,0,2,100,58,line,9,E,2,16,12,9,42,4,15,0,5,1,4,6,3,2,789
48,aligned,near-anchor,2,0,2,100,52,line,9,C,2,8,48,12,9,5,16,2,1,6,0,5,3,4,790
39,far-from-aligned,far-anchor,11,5,1,100,56,line,9,D,5,13,18,39,5,15,5,6,3,4,5,0,2,1,791
44,far-from-aligned,far-anchor,6,5,1,50,11,pie,9,B,12,44,6,19,4,4,11,6,1,2,4,3,5,0,792
50,far-from-aligned,anchor,0,10,0,25 and 75,15,line,9,D,16,8,4,50,12,7,3,4,6,5,2,0,3,1,793
38,far-from-aligned,far-anchor,12,6,2,0 and 50,6,line,9,F,6,18,6,4,16,38,12,3,6,0,2,4,1,5,794
46,far-from-aligned,near-anchor,4,5,1,50,45,pie,9,G,7,21,5,4,9,8,46,0,1,3,4,6,2,5,795
24,aligned,near-anchor,1,0,1,50,50,pie,9,G,11,9,20,10,19,7,24,0,1,3,2,6,5,4,796
37,aligned,far-anchor,12,0,2,75,38,line,9,B,13,37,15,12,11,5,7,6,4,0,5,2,3,1,797
27,near-aligned,near-anchor,2,3,2,50,53,pie,9,C,5,15,27,24,16,5,8,5,6,4,2,1,3,0,798
26,far-from-aligned,near-anchor,1,7,1,50,17,line,9,B,15,26,18,7,10,7,17,4,1,3,6,5,2,0,799
25,aligned,anchor,0,0,0,0 and 25,0,line,9,C,14,5,25,26,5,22,3,5,2,0,3,4,1,6,800
44,far-from-aligned,far-anchor,6,8,1,50,14,pie,9,E,2,5,9,31,44,4,5,3,6,0,5,2,4,1,801
17,near-aligned,far-anchor,8,4,2,50 and 75,54,line,9,D,12,18,16,17,14,8,15,2,1,3,4,6,0,5,802
41,far-from-aligned,far-anchor,9,8,1,25 and 50,17,pie,9,D,10,11,6,41,6,11,15,5,1,0,2,3,4,6,803
47,aligned,near-anchor,3,0,2,50,3,line,9,B,14,47,11,3,7,6,12,2,1,5,0,4,3,6,804
15,near-aligned,far-anchor,10,2,0,0,2,pie,9,E,14,15,11,9,15,2,34,6,3,5,2,1,0,4,805
15,near-aligned,far-anchor,10,4,0,75,71,line,9,E,8,14,5,28,15,17,13,2,6,1,3,5,4,0,806
16,far-from-aligned,far-anchor,9,7,1,50,43,line,9,F,9,18,8,9,23,16,17,6,0,1,5,4,3,2,807
24,aligned,near-anchor,1,0,1,50,26,pie,9,G,14,9,16,12,13,12,24,0,4,5,1,3,6,2,808
53,far-from-aligned,far-anchor,3,7,2,75,15,pie,9,A,53,10,6,9,6,9,7,2,5,0,4,3,1,6,809
18,near-aligned,far-anchor,7,2,2,25,5,pie,9,B,12,18,5,20,28,12,5,6,1,3,5,2,4,0,810
38,near-aligned,far-anchor,12,1,2,75,36,pie,9,B,2,38,15,11,9,12,13,6,3,5,1,4,2,0,811
21,far-from-aligned,near-anchor,4,6,1,75,69,line,9,C,18,11,21,4,23,10,13,4,3,5,0,2,6,1,812
27,near-aligned,near-anchor,2,3,2,25,28,line,9,D,5,8,20,27,1,19,20,4,1,0,2,3,6,5,813
21,aligned,near-anchor,4,0,1,100,79,line,9,D,25,6,9,21,3,18,18,5,1,2,6,3,0,4,814
29,near-aligned,near-anchor,4,4,1,100,67,pie,9,B,27,29,6,16,10,4,8,1,5,3,2,4,6,0,815
50,near-aligned,anchor,0,4,0,50 and 100,46,line,9,B,4,50,9,17,3,9,8,6,5,0,3,2,4,1,816
43,far-from-aligned,far-anchor,7,7,2,75,39,pie,9,F,15,10,7,9,5,43,11,2,1,6,0,3,4,5,817
43,aligned,far-anchor,7,0,2,25,25,pie,9,A,43,15,3,7,10,3,19,3,6,0,5,4,1,2,818
18,far-from-aligned,far-anchor,7,5,2,25,20,line,9,B,23,18,16,2,9,20,12,2,1,5,6,3,0,4,819
21,far-from-aligned,near-anchor,4,9,1,25,13,pie,9,B,13,21,13,21,7,23,2,3,1,0,2,5,4,6,820
24,near-aligned,near-anchor,1,2,1,25,3,line,9,F,8,20,20,8,3,24,17,2,3,5,6,0,1,4,821
24,aligned,near-anchor,1,0,1,0,0,pie,9,D,5,23,14,24,13,16,5,6,2,4,0,3,1,5,822
23,aligned,near-anchor,2,0,2,50,27,line,9,E,12,8,14,20,23,7,16,4,6,5,0,2,1,3,823
17,far-from-aligned,far-anchor,8,5,2,25,13,pie,9,F,12,16,8,13,30,17,4,4,2,5,0,3,1,6,824
27,aligned,near-anchor,2,0,2,100,73,pie,9,G,6,3,20,17,15,12,27,2,3,5,4,1,0,6,825
28,far-from-aligned,near-anchor,3,11,2,25 and 75,36,line,9,E,5,22,14,6,28,16,9,4,6,2,1,3,0,5,826
52,near-aligned,far-anchor,2,3,2,75,20,pie,9,B,5,52,4,2,6,14,17,6,2,4,3,0,1,5,827
39,aligned,far-anchor,11,0,1,100,61,pie,9,C,9,9,39,13,4,23,3,1,4,6,0,5,3,2,828
49,aligned,near-anchor,1,0,1,25,25,pie,9,G,11,3,8,4,11,14,49,4,0,2,6,5,1,3,829
16,near-aligned,far-anchor,9,3,1,25,22,line,9,E,19,31,10,16,16,2,6,3,6,5,1,2,4,0,830
33,near-aligned,far-anchor,8,3,2,100,64,pie,9,F,5,27,3,9,20,33,3,2,3,6,4,1,5,0,831
34,far-from-aligned,far-anchor,9,6,1,100,60,line,9,C,7,15,34,20,11,7,6,4,1,5,0,3,2,6,832
17,near-aligned,far-anchor,8,3,2,50,30,pie,9,E,18,30,3,12,17,18,2,6,3,5,1,2,0,4,833
50,aligned,anchor,0,0,0,25 and 75,25,pie,9,A,50,10,9,11,3,6,11,3,5,4,1,0,6,2,834
25,aligned,anchor,0,0,0,50 and 75,50,pie,9,F,11,19,6,35,2,25,2,2,5,6,1,0,4,3,835
50,near-aligned,anchor,0,4,0,0 and 50,4,pie,9,B,21,50,6,4,4,5,10,4,1,5,0,2,3,6,836
29,near-aligned,near-anchor,4,3,1,0,3,line,9,F,14,7,28,3,3,29,16,6,5,2,4,0,1,3,837
50,far-from-aligned,anchor,0,5,0,50 and 100,45,line,9,F,9,5,9,10,10,50,7,3,6,2,0,1,5,4,838
19,near-aligned,far-anchor,6,3,1,75 and 100,78,pie,9,G,13,7,13,3,15,30,19,4,1,2,6,0,3,5,839
19,far-from-aligned,far-anchor,6,5,1,75,61,pie,9,G,10,10,22,4,20,15,19,4,3,0,2,6,1,5,840
34,near-aligned,far-anchor,9,4,1,50,12,line,9,D,10,9,1,34,4,30,12,3,6,2,1,5,4,0,841
26,far-from-aligned,near-anchor,1,10,1,50,14,pie,9,A,26,2,14,8,12,17,21,1,6,0,4,5,3,2,842
36,aligned,far-anchor,11,0,1,25,25,line,9,E,6,17,10,15,36,5,11,3,4,0,1,2,6,5,843
29,far-from-aligned,near-anchor,4,9,1,75,37,line,9,D,23,4,4,29,3,30,7,6,2,5,3,0,1,4,844
34,aligned,far-anchor,9,0,1,25,25,line,9,C,8,7,34,15,2,17,17,1,5,2,4,3,6,0,845
44,aligned,far-anchor,6,0,1,50,6,pie,9,G,7,6,4,13,16,10,44,3,0,2,4,6,5,1,846
44,near-aligned,far-anchor,6,3,1,25 and 75,28,line,9,A,44,2,19,7,12,2,14,3,5,6,4,0,2,1,847
53,near-aligned,far-anchor,3,3,2,0,3,line,9,C,3,16,53,9,7,3,9,3,4,1,5,6,0,2,848
21,far-from-aligned,near-anchor,4,6,1,75,60,line,9,E,6,19,7,15,21,20,12,0,6,1,3,5,2,4,849
21,near-aligned,near-anchor,4,3,1,50,47,line,9,F,13,11,19,10,8,21,18,5,1,6,3,2,4,0,850
20,near-aligned,far-anchor,5,1,0,75,54,line,9,A,20,6,7,11,7,20,29,4,5,1,0,3,6,2,851
30,near-aligned,far-anchor,5,2,0,100,68,line,9,A,30,6,2,35,8,14,5,5,0,6,2,4,1,3,852
18,near-aligned,far-anchor,7,2,2,0,2,line,9,A,18,34,21,7,8,10,2,1,5,2,4,3,6,0,853
44,far-from-aligned,far-anchor,6,8,1,50,14,line,9,C,22,7,44,10,10,4,3,6,5,2,3,0,1,4,854
20,aligned,far-anchor,5,0,0,100,80,line,9,B,4,20,24,15,17,16,4,2,6,4,0,1,5,3,855
40,far-from-aligned,far-anchor,10,5,0,50 and 100,55,line,9,C,6,8,40,5,11,17,13,4,1,5,6,2,3,0,856
49,near-aligned,near-anchor,1,3,1,50,4,pie,9,G,6,15,3,13,4,10,49,3,5,2,4,0,6,1,857
50,near-aligned,anchor,0,1,0,0 and 50,1,pie,9,F,13,1,5,2,19,50,10,6,0,2,4,5,1,3,858
21,far-from-aligned,near-anchor,4,5,1,75,70,line,9,B,13,21,9,12,14,16,15,1,5,6,3,0,4,2,859
20,aligned,far-anchor,5,0,0,75,75,pie,9,D,5,19,17,20,13,21,5,6,0,4,5,3,2,1,860
31,near-aligned,far-anchor,6,3,1,0,3,pie,9,C,3,15,31,29,5,3,14,4,6,1,2,5,0,3,861
52,aligned,far-anchor,2,0,2,100,48,line,9,F,13,3,5,7,13,52,7,4,2,5,0,1,6,3,862
50,near-aligned,anchor,0,3,0,50 and 100,47,line,9,C,12,5,50,3,10,3,17,4,3,5,1,2,6,0,863
53,far-from-aligned,far-anchor,3,9,2,25,34,line,9,G,8,1,11,12,5,10,53,5,0,1,2,6,3,4,864
18,aligned,far-anchor,7,0,2,100,82,line,10,G,31,10,3,15,5,18,18,3,0,5,4,1,2,6,865
26,aligned,near-anchor,1,0,1,75,49,line,10,G,11,14,14,5,24,6,26,6,5,1,2,0,3,4,866
35,near-aligned,far-anchor,10,2,0,75,38,line,10,C,9,4,35,6,15,18,13,6,1,4,2,3,5,0,867
46,aligned,near-anchor,4,0,1,100,54,pie,10,A,46,10,7,12,19,3,3,6,3,1,2,0,5,4,868
50,aligned,anchor,0,0,0,25 and 75,25,pie,10,E,10,6,7,8,50,9,10,0,2,5,4,3,1,6,869
50,near-aligned,anchor,0,2,0,25 and 75,23,pie,10,B,8,50,12,4,7,5,14,5,3,6,0,4,1,2,870
49,near-aligned,near-anchor,1,3,1,25,22,line,10,E,12,4,5,7,49,11,12,6,1,4,0,3,2,5,871
19,aligned,far-anchor,6,0,1,100,81,pie,10,C,23,14,19,16,10,10,8,0,4,6,3,2,5,1,872
24,far-from-aligned,near-anchor,1,7,1,25,18,pie,10,E,24,1,18,14,24,6,13,2,3,0,4,1,6,5,873
24,aligned,near-anchor,1,0,1,25,1,line,10,C,32,10,24,25,3,5,1,4,3,1,2,6,5,0,874
54,aligned,far-anchor,4,0,1,75,21,pie,10,C,6,9,54,11,4,6,10,1,5,3,0,2,6,4,875
36,far-from-aligned,far-anchor,11,5,1,100,59,pie,10,B,9,36,20,7,5,7,16,2,5,4,3,6,1,0,876
51,aligned,far-anchor,1,0,1,100,49,line,10,A,51,3,9,2,2,12,21,6,3,5,4,0,2,1,877
45,far-from-aligned,far-anchor,5,6,0,50,44,line,10,B,9,45,4,16,2,13,11,1,5,4,0,2,3,6,878
25,aligned,anchor,0,0,0,75 and 100,75,line,10,A,25,13,8,23,10,3,18,6,1,4,3,5,0,2,879
29,aligned,near-anchor,4,0,1,100,71,line,10,B,17,29,13,6,4,21,10,1,6,3,0,2,5,4,880
48,far-from-aligned,near-anchor,2,9,2,75,36,pie,10,D,9,11,12,48,5,6,9,1,6,2,4,5,0,3,881
28,far-from-aligned,near-anchor,3,5,2,75,42,pie,10,D,17,10,17,28,9,13,6,6,2,1,4,3,5,0,882
50,far-from-aligned,anchor,0,11,0,50 and 100,39,pie,10,G,8,11,8,15,4,4,50,0,6,4,1,2,3,5,883
39,near-aligned,far-anchor,11,2,1,25,23,line,10,F,15,16,2,20,5,39,3,6,4,5,1,3,2,0,884
26,near-aligned,near-anchor,1,2,1,75,47,pie,10,F,16,3,14,8,20,26,13,0,2,6,3,1,4,5,885
17,near-aligned,far-anchor,8,4,2,25,12,pie,10,B,10,17,18,12,20,5,18,4,1,5,0,6,2,3,886
16,aligned,far-anchor,9,0,1,75,59,pie,10,A,16,6,34,10,9,18,7,4,0,3,1,2,6,5,887
16,far-from-aligned,far-anchor,9,5,1,25,20,line,10,F,6,20,9,10,19,16,20,5,0,2,3,4,1,6,888
20,aligned,far-anchor,5,0,0,100,80,line,10,A,20,13,3,9,15,31,9,6,1,2,3,5,4,0,889
53,aligned,far-anchor,3,0,2,75,22,line,10,G,6,12,2,4,11,12,53,1,4,5,2,6,0,3,890
26,aligned,near-anchor,1,0,1,25,25,pie,10,C,4,24,26,4,17,24,1,4,1,2,3,5,6,0,891
24,far-from-aligned,near-anchor,1,5,1,50,31,line,10,C,16,15,24,2,15,15,13,1,3,2,6,5,0,4,892
17,far-from-aligned,far-anchor,8,6,2,25,14,pie,10,G,7,14,11,8,29,14,17,5,6,3,2,4,0,1,893
32,far-from-aligned,far-anchor,7,7,2,0,7,pie,10,E,7,18,15,7,32,2,19,0,5,6,2,1,3,4,894
22,near-aligned,near-anchor,3,4,2,75,57,line,10,G,13,9,15,17,20,4,22,3,1,0,5,2,6,4,895
40,aligned,far-anchor,10,0,0,25,25,pie,10,G,15,5,14,6,9,11,40,4,6,1,3,5,0,2,896
35,far-from-aligned,far-anchor,10,5,0,0,5,line,10,A,35,20,7,5,16,9,8,1,2,5,0,4,6,3,897
50,far-from-aligned,anchor,0,9,0,25 and 75,16,pie,10,D,10,6,13,50,4,7,10,3,0,6,2,4,5,1,898
46,near-aligned,near-anchor,4,2,1,25,23,line,10,F,19,8,4,9,8,46,6,5,2,6,0,4,3,1,899
26,aligned,near-anchor,1,0,1,75,49,line,10,G,2,8,7,23,23,11,26,6,1,2,5,3,0,4,900
47,far-from-aligned,near-anchor,3,8,2,50,11,line,10,E,11,5,6,10,47,18,3,0,5,6,3,1,2,4,901
23,near-aligned,near-anchor,2,3,2,50,30,pie,10,C,12,5,23,16,18,13,13,0,3,2,4,1,6,5,902
16,near-aligned,far-anchor,9,3,1,0,3,line,10,F,10,29,3,8,10,16,24,6,3,0,2,5,1,4,903
53,far-from-aligned,far-anchor,3,10,2,75,12,line,10,G,2,6,5,6,13,15,53,3,1,6,0,4,5,2,904
16,far-from-aligned,far-anchor,9,7,1,75,66,pie,10,C,15,3,16,18,27,14,7,4,0,5,6,2,3,1,905
